,index,Website,按讚數,烹飪時間,食譜名稱,url,圖片連結,食材種類,營養資訊,烹飪步驟,有無影片
424,16727,楊桃,0,,馬鈴薯豬肉餅,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2018,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn31-035_1.jpg,5.0,,2.0,
425,16753,楊桃,0,,什錦青菜,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0270,https://d3l76hx23vw40a.cloudfront.net/recipe/re01-040a_1.jpg,14.0,,4.0,
426,16800,楊桃,0,,燻肉潛艇堡,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-392,https://d3l76hx23vw40a.cloudfront.net/recipe/whk33-119_1.jpg,8.0,,3.0,
427,16821,楊桃,0,,風味咖哩豬肉披薩,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-729,https://d3l76hx23vw40a.cloudfront.net/recipe/yb11-045_1.jpg,13.0,,6.0,
428,16825,楊桃,0,,韓式燒肉鍋,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1200,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn09-049_1.jpg,9.0,,5.0,
429,16878,楊桃,0,,甜雞醬炒蘆筍,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0981,https://d3l76hx23vw40a.cloudfront.net/recipe/gy48-043b_1.jpg,7.0,,3.0,
430,16887,楊桃,0,,香煎肉卷,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1958,https://d3l76hx23vw40a.cloudfront.net/recipe/bk184-014_1.jpg,6.0,,4.0,
431,16930,楊桃,0,,洋蔥醬薯泥,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-082,https://d3l76hx23vw40a.cloudfront.net/recipe/whk12-125_1.jpg,12.0,,4.0,
432,16934,楊桃,1,,薑汁燒肉(4),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3394,https://d3l76hx23vw40a.cloudfront.net/recipe/whk098-031b_1.jpg,9.0,,3.0,
433,16937,楊桃,0,,味增白灼菜心,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-0983,https://d3l76hx23vw40a.cloudfront.net/recipe/gy48-055a_1.jpg,9.0,,4.0,
434,16981,楊桃,1,,照燒豬排飯個人套餐,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3007,https://d3l76hx23vw40a.cloudfront.net/recipe/whk075-056a_1.jpg,9.0,,3.0,
435,16992,楊桃,0,,泡菜肉片(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2924,https://d3l76hx23vw40a.cloudfront.net/recipe/whk066-059b_1.jpg,6.0,,2.0,
436,17149,楊桃,0,,和式豬排堡,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-346,https://d3l76hx23vw40a.cloudfront.net/recipe/bk69-016a_1.jpg,12.0,,4.0,
437,17166,楊桃,0,,馬鈴薯燉肉個人套餐,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3004,https://d3l76hx23vw40a.cloudfront.net/recipe/whk075-053_1.jpg,15.0,,3.0,
438,17255,楊桃,0,,沖繩黑毛,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1410,https://d3l76hx23vw40a.cloudfront.net/recipe/gg26-014_1.jpg,11.0,,4.0,
439,17256,楊桃,0,,馬德里豬肉串,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-415,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-041b_1.jpg,12.0,,3.0,
440,17267,楊桃,0,,肉片扒玉蔥,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1413,https://d3l76hx23vw40a.cloudfront.net/recipe/gg26-034_1.jpg,8.0,,4.0,
441,17271,楊桃,0,,泡菜肉片煎餅,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3189,https://d3l76hx23vw40a.cloudfront.net/recipe/whk093-054a_1.jpg,10.0,,5.0,
442,17419,楊桃,0,,和風薑味野豚,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3279,https://d3l76hx23vw40a.cloudfront.net/recipe/whk083-023a_1.jpg,7.0,,4.0,
443,17454,楊桃,1,,味噌醬蒸肉片,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3315,https://d3l76hx23vw40a.cloudfront.net/recipe/whk090-034d_1.jpg,4.0,,2.0,
444,17526,楊桃,0,,馬鈴薯燉肉(7),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3716,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-034a_1.jpg,9.0,,4.0,
445,18112,楊桃,0,,泰式檸檬肉片,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-282,https://d3l76hx23vw40a.cloudfront.net/recipe/bk55-043b_1.jpg,6.0,,4.0,
446,18262,楊桃,0,,炒泡菜,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-118,https://d3l76hx23vw40a.cloudfront.net/recipe/bk68-027_1.jpg,6.0,,3.0,
447,18352,楊桃,0,,烤丸子,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1688,https://d3l76hx23vw40a.cloudfront.net/recipe/bk169-017b_1.jpg,7.0,,2.0,
448,18588,楊桃,0,,香煎松阪豬沙拉,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3709,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-023_1.jpg,12.0,,3.0,
449,18955,楊桃,0,,韓式柚醬豆腐沙拉,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0626,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-025c_1.jpg,8.0,,3.0,
450,19136,楊桃,0,,梅汁拌肉絲,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3785,https://d3l76hx23vw40a.cloudfront.net/recipe/whk116-057b_1.jpg,11.0,,3.0,
451,19278,楊桃,1,,蔬菜清湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-120,https://d3l76hx23vw40a.cloudfront.net/recipe/whk23-142_1.jpg,9.0,,5.0,
452,19440,楊桃,0,,芋頭米粉湯(3),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-2010,https://d3l76hx23vw40a.cloudfront.net/recipe/whk124-066a_1.jpg,9.0,,3.0,
453,19515,楊桃,0,,筍香炊飯(2),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1788,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-031a_1.jpg,9.0,,4.0,
454,19575,楊桃,0,,竹筍炒肉絲(6),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1947,https://d3l76hx23vw40a.cloudfront.net/recipe/whk108-051a_1.jpg,9.0,,4.0,
455,19629,楊桃,0,,洋蔥肉絲,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1804,https://d3l76hx23vw40a.cloudfront.net/recipe/whk108-040a_1.jpg,10.0,,3.0,
456,19683,楊桃,0,,燒牛蒡,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F01-1881,https://d3l76hx23vw40a.cloudfront.net/recipe/whk117-039_1.jpg,8.0,,4.0,
457,20290,楊桃,0,,西瓜皮炒肉絲,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F07-1100,https://d3l76hx23vw40a.cloudfront.net/recipe/whk097-054c_1.jpg,9.0,,3.0,
458,20610,楊桃,1,,蕃茄肉片湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-418,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-106a_1.jpg,12.0,,3.0,
459,20631,楊桃,0,,酸辣湯(2),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-173,https://d3l76hx23vw40a.cloudfront.net/recipe/kibun-111b_1.jpg,12.0,,4.0,
460,20695,楊桃,0,,韓式芽菜肉片清湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2674,https://d3l76hx23vw40a.cloudfront.net/recipe/aa034-025a_1.jpg,10.0,,3.0,
461,20839,楊桃,0,,香茄芹菜湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-419,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-107a_1.jpg,10.0,,2.0,
462,20876,楊桃,0,,蓮瑪哥托濃湯 ,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-417,https://d3l76hx23vw40a.cloudfront.net/recipe/whk36-101_1.jpg,11.0,,3.0,
463,20974,楊桃,0,,酸辣湯(9),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3893,https://d3l76hx23vw40a.cloudfront.net/recipe/whk130-078_1.jpg,18.0,,8.0,
464,20988,楊桃,0,,蓮子米漿肉片湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2675,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,9.0,,4.0,
465,21024,楊桃,0,,絞肉鑲黃瓜湯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1695,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,13.0,,6.0,
466,21111,楊桃,0,,海帶豆芽肉片湯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3708,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-021b_1.jpg,11.0,,3.0,
467,21201,楊桃,0,,日式洋蔥牛肉焗飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A01-0867,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn49-030_1.jpg,6.0,,3.0,
468,21573,楊桃,0,,塔香茄子燴飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-1033,https://d3l76hx23vw40a.cloudfront.net/recipe/whk114-047a_1.jpg,17.0,,5.0,
469,21642,楊桃,0,,彩蔬咖哩熱沾麵,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-1050,https://d3l76hx23vw40a.cloudfront.net/recipe/whk109-034b_1.jpg,18.0,,5.0,
470,21645,楊桃,0,,番茄燒茄子,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F04-0987,https://d3l76hx23vw40a.cloudfront.net/recipe/whk117-043b_1.jpg,13.0,,4.0,
471,21720,楊桃,0,,客家燒海蔘,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B04-013,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,16.0,,4.0,
472,21834,楊桃,1,,韓式泡菜燴飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-348,https://d3l76hx23vw40a.cloudfront.net/recipe/bk34-045_1.jpg,9.0,,2.0,
473,21901,楊桃,0,,中華丼,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-365,https://d3l76hx23vw40a.cloudfront.net/recipe/bk35-016_1.jpg,16.0,,4.0,
474,21908,楊桃,0,,蛋包飯(3),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-459,https://d3l76hx23vw40a.cloudfront.net/recipe/bk57-037b_1.jpg,8.0,,3.0,
475,21951,楊桃,0,,天津丼,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-366,https://d3l76hx23vw40a.cloudfront.net/recipe/bk35-017_1.jpg,15.0,,5.0,
476,21964,楊桃,0,,泡菜炒飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-536,https://d3l76hx23vw40a.cloudfront.net/recipe/bk68-028a_1.jpg,5.0,,2.0,
477,22040,楊桃,0,,蘋果肉卷,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-266,https://d3l76hx23vw40a.cloudfront.net/recipe/bk30-019a_1.jpg,9.0,,3.0,
478,22053,楊桃,0,,柳川風味丼,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-368,https://d3l76hx23vw40a.cloudfront.net/recipe/bk35-019_1.jpg,5.0,,3.0,
479,22089,楊桃,0,,日式角煮飯糰,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-262,https://d3l76hx23vw40a.cloudfront.net/recipe/bk30-015b_1.jpg,9.0,,3.0,
480,22144,楊桃,0,,串燒餐盒,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-085,https://d3l76hx23vw40a.cloudfront.net/recipe/00_1.jpg,16.0,,4.0,
481,22208,楊桃,0,,韓式泡菜年糕(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=G01-1182,https://d3l76hx23vw40a.cloudfront.net/recipe/whk115-042_1.jpg,10.0,,4.0,
482,23617,楊桃,21,,大阪燒(4),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0755,https://d3l76hx23vw40a.cloudfront.net/recipe/bk194a-012_1.jpg,21.0,,3.0,
483,23621,楊桃,5,,泡菜炒飯(4),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0648,https://d3l76hx23vw40a.cloudfront.net/recipe/bk183-015a_1.jpg,7.0,,4.0,
484,23635,楊桃,0,,泡菜蒸飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0394,https://d3l76hx23vw40a.cloudfront.net/recipe/ck77-032_1.jpg,14.0,,4.0,
485,23643,楊桃,0,,泡菜炒麵(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0515,https://d3l76hx23vw40a.cloudfront.net/recipe/gy33-020_1.jpg,14.0,,3.0,
486,23676,楊桃,0,,酸菜辣椒肉絲,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-0874,https://d3l76hx23vw40a.cloudfront.net/recipe/whk073-089b_1.jpg,6.0,,3.0,
487,23706,楊桃,0,,破布子肉片龍鬚菜,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=F02-1019,https://d3l76hx23vw40a.cloudfront.net/recipe/whk102-037b_1.jpg,10.0,,4.0,
488,23786,楊桃,5,,日式洋蔥燒肉蓋飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2166,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn47-012_1.jpg,7.0,,2.0,
489,23817,楊桃,1,,日式炒烏龍麵,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1997,https://d3l76hx23vw40a.cloudfront.net/recipe/bk183-040_1.jpg,12.0,,3.0,
490,23917,楊桃,0,,泡菜炒麵(2),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2000,https://d3l76hx23vw40a.cloudfront.net/recipe/bk183-043a_1.jpg,8.0,,3.0,
491,24046,楊桃,0,,歐姆蛋包飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=C01-0724,https://d3l76hx23vw40a.cloudfront.net/recipe/bk212-028_1.jpg,7.0,,9.0,
492,24304,楊桃,1,,韓式泡菜燒肉比薩,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1892,https://d3l76hx23vw40a.cloudfront.net/recipe/gy69-020b_1.jpg,5.0,,2.0,
493,24459,楊桃,0,,黑胡椒鐵板麵,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1797,https://d3l76hx23vw40a.cloudfront.net/recipe/gy56-036a_1.jpg,6.0,,4.0,
494,24968,楊桃,0,,乾拌沙茶義大利麵,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2061,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn30-047b_1.jpg,12.0,,4.0,
495,25093,楊桃,0,,燒肉貝果三明治,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-781,https://d3l76hx23vw40a.cloudfront.net/recipe/whk41-010a_1.jpg,5.0,,2.0,
496,25181,楊桃,0,,豬肉蔬菜燉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3008,https://d3l76hx23vw40a.cloudfront.net/recipe/whk075-071a_1.jpg,9.0,,3.0,
497,25359,楊桃,0,,洋蔥豚肉焗飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2179,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn42-044b_1.jpg,6.0,,3.0,
498,25429,楊桃,0,,美式海鮮炒飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B03-0394,https://d3l76hx23vw40a.cloudfront.net/recipe/ck67-034_1.jpg,13.0,,4.0,
499,25546,楊桃,0,,洋蔥豬肉焗飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2841,https://d3l76hx23vw40a.cloudfront.net/recipe/whk062-092_1.jpg,6.0,,2.0,
500,25753,楊桃,0,,西班牙海鮮飯(3),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2766,https://d3l76hx23vw40a.cloudfront.net/recipe/whk056-037_1.jpg,18.0,,6.0,
501,25755,楊桃,0,,酥皮肉醬飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2041,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn33-045_1.jpg,5.0,,2.0,
502,25938,楊桃,0,,南瓜肉丁燉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3227,https://d3l76hx23vw40a.cloudfront.net/recipe/whk088-022b_1.jpg,7.0,,5.0,
503,26275,楊桃,0,,牛角可頌餐盒,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=H02-060,https://d3l76hx23vw40a.cloudfront.net/recipe/box-094_1.jpg,8.0,,2.0,
504,26445,楊桃,0,,彩椒豬肉燉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3568,https://d3l76hx23vw40a.cloudfront.net/recipe/whk104-072b_1.jpg,12.0,,5.0,
505,26584,楊桃,0,,鹹豬肉披薩,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3615,https://d3l76hx23vw40a.cloudfront.net/recipe/whk105-114a_1.jpg,6.0,,3.0,
506,26933,楊桃,0,,家常燒豆腐(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=D01-0636,https://d3l76hx23vw40a.cloudfront.net/recipe/whk108-060b_1.jpg,10.0,,3.0,
507,27015,楊桃,0,,照燒豬肉丼飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2996,https://d3l76hx23vw40a.cloudfront.net/recipe/whk074-012b_1.jpg,13.0,,6.0,
508,27016,楊桃,0,,泡菜豬肉飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2047,https://d3l76hx23vw40a.cloudfront.net/recipe/bk192-013b_1.jpg,11.0,,4.0,
509,27017,楊桃,0,,霜降烤豬肉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-0886,https://d3l76hx23vw40a.cloudfront.net/recipe/ck49-032_1.jpg,11.0,,3.0,
510,27023,楊桃,0,,洋蔥豬柳咖哩燴飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2561,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn076-031_1.jpg,8.0,,4.0,
511,27025,楊桃,0,,泡菜燒肉蓋飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1547,https://d3l76hx23vw40a.cloudfront.net/recipe/bk158-016_1.jpg,9.0,,4.0,
512,27042,楊桃,0,,馬鈴薯燉肉蓋飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1567,https://d3l76hx23vw40a.cloudfront.net/recipe/bk158-039_1.jpg,8.0,,3.0,
513,27045,楊桃,0,,韓式泡菜飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2172,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn47-018_1.jpg,8.0,,3.0,
514,27055,楊桃,0,,松阪豬肉飯糰,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1482,https://d3l76hx23vw40a.cloudfront.net/recipe/bk150-028a_1.jpg,6.0,,3.0,
515,27075,楊桃,0,,蕃茄豚肉焗飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2206,https://d3l76hx23vw40a.cloudfront.net/recipe/yqn49-031_1.jpg,5.0,,3.0,
516,27099,楊桃,0,,泡菜豬肉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-1603,https://d3l76hx23vw40a.cloudfront.net/recipe/gy35-028_1.jpg,7.0,,4.0,
517,27105,楊桃,0,,豚香咖哩蓋飯 ,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2733,https://d3l76hx23vw40a.cloudfront.net/recipe/whk053-085a_1.jpg,7.0,,3.0,
518,27106,楊桃,0,,蛋包飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=C01-155,https://d3l76hx23vw40a.cloudfront.net/recipe/hq17-028_1.jpg,8.0,,4.0,
519,27152,楊桃,0,,洋蔥照燒肉片夾心飯糰,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2823,https://d3l76hx23vw40a.cloudfront.net/recipe/whk060-092_1.jpg,9.0,,4.0,
520,27191,楊桃,0,,雪白黃金炒飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-2998,https://d3l76hx23vw40a.cloudfront.net/recipe/whk074-013a_1.jpg,9.0,,5.0,
521,27206,楊桃,0,,洋蔥豬肉燴飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3756,https://d3l76hx23vw40a.cloudfront.net/recipe/whk114-044a_1.jpg,19.0,,4.0,
522,27219,楊桃,0,,泰式風味手撕肉,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3586,https://d3l76hx23vw40a.cloudfront.net/recipe/whk110-042b_1.jpg,11.0,,4.0,
523,27230,楊桃,0,,肉絲蛋炒飯(3),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3793,https://d3l76hx23vw40a.cloudfront.net/recipe/whk122-019b_1.jpg,9.0,,5.0,
524,27248,楊桃,0,,紫米酸菜肉絲飯糰,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3492,https://d3l76hx23vw40a.cloudfront.net/recipe/whk095-018c_1.jpg,6.0,,3.0,
525,27275,楊桃,0,,台式醬油炒飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3757,https://d3l76hx23vw40a.cloudfront.net/recipe/whk114-052_1.jpg,13.0,,4.0,
526,27318,楊桃,0,,肉絲炒飯(1),https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3759,https://d3l76hx23vw40a.cloudfront.net/recipe/whk114-055_1.jpg,10.0,,4.0,
527,27329,楊桃,0,,焗烤燉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3605,https://d3l76hx23vw40a.cloudfront.net/recipe/whk105-074b_1.jpg,9.0,,4.0,
528,27356,楊桃,0,,牛蒡燒肉飯卷,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3732,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-104a_1.jpg,10.0,,2.0,
529,27360,楊桃,0,,香料豬肉飯,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=A02-3719,https://d3l76hx23vw40a.cloudfront.net/recipe/whk107-041_1.jpg,11.0,,4.0,
530,27444,楊桃,0,,錦繡炒麵,https://www.ytower.com.tw/recipe/iframe-recipe.asp?seq=B01-135,https://d3l76hx23vw40a.cloudfront.net/recipe/kibun-037_1.jpg,12.0,,3.0,
